#,#,#,OPERATOR:1,OPERATOR:1,OPERATOR:2,OPERATOR:2,OPERATOR:2,OPERATOR:2,OPERATOR:2,OPERATOR:2,OPERATOR:2,OPERATOR:2,OPERATOR:2,OPERATOR:2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,18,18,18,19,19,19,20,21,21,22,22,22,22
#,#,#,X-axis rotation angle,Y-axis rotation angle,a0,ax,ax2,ax3,ay,axy,ax2y,ay2,axy2,ay3,Name,Created on,Studiable type,Axis name - X,Axis length - X,Axis size - X,Axis spacing - X,Axis name - Y,Axis length - Y,Axis size - Y,Axis spacing - Y,Axis name - Z,Layer type - Z,Axis length - Z,Axis size - Z,Axis spacing - Z,NM-points ratio - Z,Name,Created on,Studiable type,Axis name - X,Axis length - X,Axis size - X,Axis spacing - X,Axis name - Y,Axis length - Y,Axis size - Y,Axis spacing - Y,Axis name - Z,Layer type - Z,Axis length - Z,Axis size - Z,Axis spacing - Z,NM-points ratio - Z,Name,Created on,Studiable type,Axis name - X,Axis length - X,Axis size - X,Axis spacing - X,Axis name - Y,Axis length - Y,Axis size - Y,Axis spacing - Y,Axis name - Z,Layer type - Z,Axis length - Z,Axis size - Z,Axis spacing - Z,NM-points ratio - Z,Sq,Ssk,Sku,Sp,Sv,Sz,Sa,Smr (c = 1000 nm below highest peak),Smc (p = 10.00%),Sxp (p = 50.00%  q = 97.50%),Sal (s = 0.2000),Str (s = 0.2000),Std (Reference angle = 0.000°),Sdq,Sdr,Vm (p = 10.00%),Vv (p = 10.00%),Vmp (p = 10.00%),Vmc (p = 10.00%  q = 80.00%),Vvc (p = 10.00%  q = 80.00%),Vvv (p = 80.00%),Maximum depth of furrows,Mean depth of furrows,Mean density of furrows,First direction,Second direction,Third direction,Isotropy,Length-scale anisotropy (Sfrax) (epLsar),Length-scale anisotropy (NewEplsar),Fractal complexity (Asfc),Scale of max complexity (Smfc),HAsfc9 (HAsfc9),HAsfc81 (HAsfc81)
#,#,#,°,°,nm,nm,nm,nm,nm,nm,nm,nm,nm,nm,<no unit>,<no unit>,<no unit>,<no unit>,µm,points,µm,<no unit>,µm,points,µm,<no unit>,<no unit>,nm,digits,nm,%,<no unit>,<no unit>,<no unit>,<no unit>,µm,points,µm,<no unit>,µm,points,µm,<no unit>,<no unit>,nm,digits,nm,%,<no unit>,<no unit>,<no unit>,<no unit>,µm,points,µm,<no unit>,µm,points,µm,<no unit>,<no unit>,nm,digits,nm,%,nm,<no unit>,<no unit>,nm,nm,nm,nm,%,nm,nm,µm,<no unit>,°,<no unit>,%,µm³/µm²,µm³/µm²,µm³/µm²,µm³/µm²,µm³/µm²,µm³/µm²,nm,nm,cm/cm2,°,°,°,%,<no unit>,<no unit>,<no unit>,µm²,<no unit>,<no unit>
17.08.2020,14:48:58,C:\Users\schunk\Documents\USE-WEAR\experiment\artificail_VS_natural\ConfoMap\AvsN_pro --- AvsN_50x_res --- FLT4-12 - 2000_strokes - FLT4-12-2000-B1-01-a_50x09_LSM_Topo.mnt,-0.937506084,-5.006628584,-109.4976081,1.061666448,-0.000560662,-2.47E-07,-0.891326241,-0.001559154,1.24E-06,0.002241266,-5.34E-08,-1.09E-06,AvsN_50x_res --- FLT4-12 - 2000_strokes - FLT4-12_2000_B1-01-a_50x09_LSM_Topo,7/20/2020 2:39:46 PM,Surface,X,255.4748056,1198,0.213429245,Y,255.4748056,1198,0.213429245,Z,Topography,27287.04725,63694,0.428408441,0,AvsN_50x_res --- FLT4-12 - 2000_strokes - FLT4-12-2000-B1-01-a_50x09_LSM_Topo > Leveled (LS-plane),7/20/2020 2:39:46 PM,Surface,X,255.4748056,1198,0.213429245,Y,255.4748056,1198,0.213429245,Z,Topography,9299.462032,21707,0.428408441,0,AvsN_50x_res --- FLT4-12 - 2000_strokes - FLT4-12-2000-B1-01-a_50x09_LSM_Topo > Leveled (LS-plane) > Form removed (LS-poly 3) > Outliers removed > Thresholded (0.1000 % ; 99.90 %) > S-filtered (Lambda-s 2.500 µm) > Filled-in non-measured points,7/20/2020 2:39:46 PM,Surface,X,255.4748056,1198,0.213429245,Y,255.4748056,1198,0.213429245,Z,Topography,1869.720096,436434,0.004284084,0,160.4154563,-0.019911014,6.207775635,1153.339785,716.3803112,1869.720096,115.8251049,12.72158775,176.6360143,361.6088233,5.942806298,0.074639606,169.9923278,0.101921542,0.513152846,0.010292594,0.186930291,0.010292594,0.118834303,0.163649655,0.023280636,905.167059,256.5225098,3081.213006,168.8479242,179.9943855,134.9997734,6.160986338,0.003555407,0.0187295,1.144764694,3.08161037,0.200797063,0.263933699
17.08.2020,14:49:34,C:\Users\schunk\Documents\USE-WEAR\experiment\artificail_VS_natural\ConfoMap\AvsN_pro --- AvsN_50x_res --- FLT4-12 - 2000_strokes - FLT4-12-2000-B1-01-b_50x09_LSM_Topo.mnt,-1.491845542,-4.460794308,-299.5768493,0.798321016,-0.000435365,7.84E-07,-0.134552975,-0.002613748,-5.48E-07,0.001859032,1.40E-06,-9.82E-07,AvsN_50x_res --- FLT4-12 - 2000_strokes - FLT4-12_2000_B1-01-b_50x09_LSM_Topo,7/20/2020 2:55:08 PM,Surface,X,255.4748056,1198,0.213429245,Y,255.4748056,1198,0.213429245,Z,Topography,27231.38666,65201,0.417652899,0,AvsN_50x_res --- FLT4-12 - 2000_strokes - FLT4-12-2000-B1-01-b_50x09_LSM_Topo > Leveled (LS-plane),7/20/2020 2:55:08 PM,Surface,X,255.4748056,1198,0.213429245,Y,255.4748056,1198,0.213429245,Z,Topography,8614.508693,20626,0.417652899,0,AvsN_50x_res --- FLT4-12 - 2000_strokes - FLT4-12-2000-B1-01-b_50x09_LSM_Topo > Leveled (LS-plane) > Form removed (LS-poly 3) > Outliers removed > Thresholded (0.1000 % ; 99.90 %) > S-filtered (Lambda-s 2.500 µm) > Filled-in non-measured points,7/20/2020 2:55:08 PM,Surface,X,255.4748056,1198,0.213429245,Y,255.4748056,1198,0.213429245,Z,Topography,2286.440795,54745,0.04176529,0,151.4683328,4.170447673,37.0117179,1692.538373,593.9024223,2286.440795,84.67851738,0.8316469,110.5101676,192.3169841,7.726396169,0.66904293,132.9931021,0.083307421,0.336556476,0.017553432,0.12806877,0.017553432,0.072998445,0.115237717,0.012831053,865.293276,174.1921329,3317.619412,134.986601,90.02579777,45.01357186,66.62736329,0.003931972,0.018814581,0.70299392,3.295668986,0.635630937,0.939398517
17.08.2020,14:50:09,C:\Users\schunk\Documents\USE-WEAR\experiment\artificail_VS_natural\ConfoMap\AvsN_pro --- AvsN_50x_res --- FLT4-12 - 2000_strokes - FLT4-12-2000-B1-01-c_50x09_LSM_Topo.mnt,-1.006410373,-4.269399538,146.6783314,0.510800161,-0.000319065,-3.21E-08,-2.014850864,-0.000691032,2.31E-07,0.003945613,3.36E-07,-2.05E-06,AvsN_50x_res --- FLT4-12 - 2000_strokes - FLT4-12_2000_B1-01-c_50x09_LSM_Topo,7/20/2020 3:12:51 PM,Surface,X,255.4748056,1198,0.213429245,Y,255.4748056,1198,0.213429245,Z,Topography,26655.08839,63762,0.418040344,0,AvsN_50x_res --- FLT4-12 - 2000_strokes - FLT4-12-2000-B1-01-c_50x09_LSM_Topo > Leveled (LS-plane),7/20/2020 3:12:51 PM,Surface,X,255.4748056,1198,0.213429245,Y,255.4748056,1198,0.213429245,Z,Topography,9508.327617,22745,0.418040344,0,AvsN_50x_res --- FLT4-12 - 2000_strokes - FLT4-12-2000-B1-01-c_50x09_LSM_Topo > Leveled (LS-plane) > Form removed (LS-poly 3) > Outliers removed > Thresholded (0.1000 % ; 99.90 %) > S-filtered (Lambda-s 2.500 µm) > Filled-in non-measured points,7/20/2020 3:12:51 PM,Surface,X,255.4748056,1198,0.213429245,Y,255.4748056,1198,0.213429245,Z,Topography,2012.613431,481440,0.004180403,0,196.2225836,2.025328756,10.41826823,1606.248954,406.3644769,2012.613431,138.7481733,1.589711923,231.7260837,210.6212536,8.177532359,0.226019285,50.4995,0.117690406,0.680361828,0.020611693,0.252337171,0.020611693,0.133379549,0.241100991,0.01123618,814.2276284,385.6325145,3100.986651,0.008755264,134.9802236,116.5111156,52.92946194,0.00189246,0.01793799,1.49408188,2.88145518,0.190628927,0.387529089
17.08.2020,14:50:43,C:\Users\schunk\Documents\USE-WEAR\experiment\artificail_VS_natural\ConfoMap\AvsN_pro --- AvsN_50x_res --- FLT4-12 - before - FLT4-12-before-B1-01-a_50x09_LSM_Topo.mnt,-1.366314389,1.381609073,480.4701502,-0.34181396,-0.000833647,6.30E-07,-1.204606277,0.001075349,1.71E-07,4.08E-05,-5.01E-07,6.12E-07,AvsN_50x_res --- FLT4-12 - before - FLT4-12_before_B1-01-a_50x09_LSM_Topo,7/20/2020 3:29:51 PM,Surface,X,255.4748056,1198,0.213429245,Y,255.4748056,1198,0.213429245,Z,Topography,13395.18642,65466,0.204612874,0,AvsN_50x_res --- FLT4-12 - before - FLT4-12-before-B1-01-a_50x09_LSM_Topo > Leveled (LS-plane),7/20/2020 3:29:51 PM,Surface,X,255.4748056,1198,0.213429245,Y,255.4748056,1198,0.213429245,Z,Topography,7295.881255,35657,0.204612874,0,AvsN_50x_res --- FLT4-12 - before - FLT4-12-before-B1-01-a_50x09_LSM_Topo > Leveled (LS-plane) > Form removed (LS-poly 3) > Outliers removed > Thresholded (0.1000 % ; 99.90 %) > S-filtered (Lambda-s 2.500 µm) > Filled-in non-measured points,7/20/2020 3:29:51 PM,Surface,X,255.4748056,1198,0.213429245,Y,255.4748056,1198,0.213429245,Z,Topography,2212.479009,108130,0.020461287,0,226.8631157,2.208351718,11.22336018,1739.966498,472.5125104,2212.479009,154.3827825,1.644706062,249.7198237,244.7966813,12.19891859,0.699400754,100.9973626,0.137828858,0.916161339,0.026298323,0.27601443,0.026298323,0.143016155,0.262219642,0.013794788,880.9402686,409.4052416,3224.859202,90.00995644,134.9861691,116.4920222,77.76934811,0.001947934,0.017914896,2.067463414,2.519301541,0.512001696,0.721852432
17.08.2020,14:51:18,C:\Users\schunk\Documents\USE-WEAR\experiment\artificail_VS_natural\ConfoMap\AvsN_pro --- AvsN_50x_res --- FLT4-12 - before - FLT4-12-before-B1-01-b_50x09_LSM_Topo.mnt,-1.408286895,1.368518908,296.5860338,0.008089711,-0.000394993,2.26E-07,-1.29571908,0.000750167,-3.05E-07,0.000753566,-1.18E-07,1.36E-07,AvsN_50x_res --- FLT4-12 - before - FLT4-12_before_B1-01-b_50x09_LSM_Topo,7/20/2020 3:39:33 PM,Surface,X,255.4748056,1198,0.213429245,Y,255.4748056,1198,0.213429245,Z,Topography,13291.25605,65538,0.202802283,0,AvsN_50x_res --- FLT4-12 - before - FLT4-12-before-B1-01-b_50x09_LSM_Topo > Leveled (LS-plane),7/20/2020 3:39:33 PM,Surface,X,255.4748056,1198,0.213429245,Y,255.4748056,1198,0.213429245,Z,Topography,6541.387651,32255,0.202802283,0,AvsN_50x_res --- FLT4-12 - before - FLT4-12-before-B1-01-b_50x09_LSM_Topo > Leveled (LS-plane) > Form removed (LS-poly 3) > Outliers removed > Thresholded (0.1000 % ; 99.90 %) > S-filtered (Lambda-s 2.500 µm) > Filled-in non-measured points,7/20/2020 3:39:33 PM,Surface,X,255.4748056,1198,0.213429245,Y,255.4748056,1198,0.213429245,Z,Topography,1495.524879,73743,0.020280228,0,159.8090151,2.023831679,9.901026242,1174.225221,321.2996576,1495.524879,111.9057058,10.65584478,184.0793398,174.7748158,8.708922471,0.198922189,81.50622077,0.10479757,0.540165202,0.017520154,0.201593395,0.017520154,0.106136429,0.192388532,0.009204862,639.8412042,311.0100873,3191.040723,89.99200746,45.02479864,134.9895714,55.86467906,0.00040977,0.01749798,1.207176073,2.519301541,0.239238738,0.385659193
17.08.2020,14:51:52,C:\Users\schunk\Documents\USE-WEAR\experiment\artificail_VS_natural\ConfoMap\AvsN_pro --- AvsN_50x_res --- FLT4-12 - before - FLT4-12-before-B1-01-c_50x09_LSM_Topo.mnt,-1.414975868,1.30703857,368.670097,0.006178402,-0.000263441,1.37E-07,-2.130368371,0.000177184,2.86E-07,0.002691275,-3.74E-07,-8.26E-07,AvsN_50x_res --- FLT4-12 - before - FLT4-12_before_B1-01-c_50x09_LSM_Topo,7/20/2020 3:47:55 PM,Surface,X,255.4748056,1198,0.213429245,Y,255.4748056,1198,0.213429245,Z,Topography,14244.97242,64645,0.22035691,0,AvsN_50x_res --- FLT4-12 - before - FLT4-12-before-B1-01-c_50x09_LSM_Topo > Leveled (LS-plane),7/20/2020 3:47:55 PM,Surface,X,255.4748056,1198,0.213429245,Y,255.4748056,1198,0.213429245,Z,Topography,6609.385147,29994,0.22035691,0,AvsN_50x_res --- FLT4-12 - before - FLT4-12-before-B1-01-c_50x09_LSM_Topo > Leveled (LS-plane) > Form removed (LS-poly 3) > Outliers removed > Thresholded (0.1000 % ; 99.90 %) > S-filtered (Lambda-s 2.500 µm) > Filled-in non-measured points,7/20/2020 3:47:55 PM,Surface,X,255.4748056,1198,0.213429245,Y,255.4748056,1198,0.213429245,Z,Topography,2090.261573,94858,0.022035691,0,189.9887468,2.290697714,13.111004,1622.598104,467.6634693,2090.261573,130.1357182,1.404006236,207.7137596,211.0431137,11.07444207,0.678267802,94.24986476,0.130549183,0.828401777,0.02059551,0.228311706,0.02059551,0.125268619,0.216526984,0.011784722,717.2837765,340.8052747,3283.305206,90.015522,0.038313683,135.0135093,74.24707596,0.001553346,0.017826902,1.912583245,2.694300368,0.259932787,0.344818042
17.08.2020,14:52:29,C:\Users\schunk\Documents\USE-WEAR\experiment\artificail_VS_natural\ConfoMap\AvsN_pro --- AvsN_50x_res --- FLT4-15 - 2000_strokes - FLT4-15-2000-B1-03-a_50x07_LSM_Topo.mnt,2.662650817,-4.122467299,9832.712621,-26.89895244,0.024271813,-7.64E-06,-28.44443644,0.03238184,-8.26E-06,0.02487739,-1.21E-05,-6.30E-06,AvsN_50x_res --- FLT4-15 - 2000_strokes - FLT4-15_2000_B1-03-a_50x07_LSM_Topo,7/20/2020 4:15:05 PM,Surface,X,255.4748056,1198,0.213429245,Y,255.4748056,1198,0.213429245,Z,Topography,45251.16715,70159,0.644980219,0,AvsN_50x_res --- FLT4-15 - 2000_strokes - FLT4-15-2000-B1-03-a_50x07_LSM_Topo > Leveled (LS-plane),7/20/2020 4:15:05 PM,Surface,X,255.4748056,1198,0.213429245,Y,255.4748056,1198,0.213429245,Z,Topography,47479.57381,73614,0.644980219,0,AvsN_50x_res --- FLT4-15 - 2000_strokes - FLT4-15-2000-B1-03-a_50x07_LSM_Topo > Leveled (LS-plane) > Form removed (LS-poly 3) > Outliers removed > Thresholded (0.1000 % ; 99.90 %) > S-filtered (Lambda-s 2.500 µm) > Filled-in non-measured points,7/20/2020 4:15:05 PM,Surface,X,255.4748056,1198,0.213429245,Y,255.4748056,1198,0.213429245,Z,Topography,4028.804437,62464,0.064498022,0,434.0233634,0.85110958,5.525985564,2147.461638,1881.3428,4028.804437,311.6892763,2.311729209,495.0111215,729.9462656,14.45607583,0.388975981,159.7538503,0.272388191,3.4502386,0.040921014,0.535920385,0.040921014,0.323896784,0.490971225,0.04494916,2319.800352,581.6141823,3811.175077,161.4730475,135.005508,179.9866455,27.17084451,0.00290131,0.018107386,9.191799397,1.125355801,0.332579283,0.375040242
17.08.2020,14:53:05,C:\Users\schunk\Documents\USE-WEAR\experiment\artificail_VS_natural\ConfoMap\AvsN_pro --- AvsN_50x_res --- FLT4-15 - 2000_strokes - FLT4-15-2000-B1-03-b_50x07_LSM_Topo.mnt,1.823478799,-2.706004188,5079.325513,-29.19212854,0.038362698,-1.28E-05,-1.84122336,0.003763407,-4.10E-06,-0.001069928,9.29E-07,1.68E-06,AvsN_50x_res --- FLT4-15 - 2000_strokes - FLT4-15_2000_B1-03-b_50x07_LSM_Topo,7/20/2020 4:26:47 PM,Surface,X,255.4748056,1198,0.213429245,Y,255.4748056,1198,0.213429245,Z,Topography,26376.84868,65417,0.403210919,0,AvsN_50x_res --- FLT4-15 - 2000_strokes - FLT4-15-2000-B1-03-b_50x07_LSM_Topo > Leveled (LS-plane),7/20/2020 4:26:47 PM,Surface,X,255.4748056,1198,0.213429245,Y,255.4748056,1198,0.213429245,Z,Topography,17664.26715,43809,0.403210919,0,AvsN_50x_res --- FLT4-15 - 2000_strokes - FLT4-15-2000-B1-03-b_50x07_LSM_Topo > Leveled (LS-plane) > Form removed (LS-poly 3) > Outliers removed > Thresholded (0.1000 % ; 99.90 %) > S-filtered (Lambda-s 2.500 µm) > Filled-in non-measured points,7/20/2020 4:26:47 PM,Surface,X,255.4748056,1198,0.213429245,Y,255.4748056,1198,0.213429245,Z,Topography,8613.43197,213621,0.040321092,0,796.5932774,2.334809777,15.93280772,6501.130929,2112.301041,8613.43197,520.7439402,0.26239228,849.858346,1203.819895,16.34808342,0.768918244,159.2509681,0.32252989,4.365399688,0.079682768,0.9295369,0.079682768,0.492012823,0.853703619,0.075833282,3173.713464,1004.193819,3517.085892,161.4588996,134.9925021,179.9811199,64.94223109,0.001378407,0.018267458,8.634338517,1.287127503,0.30361697,0.411751554
17.08.2020,14:53:40,C:\Users\schunk\Documents\USE-WEAR\experiment\artificail_VS_natural\ConfoMap\AvsN_pro --- AvsN_50x_res --- FLT4-15 - 2000_strokes - FLT4-15-2000-B1-03-c_50x07_LSM_Topo.mnt,2.965568968,-2.761754518,2877.30411,-17.40508989,0.024476229,-9.84E-06,-0.901518256,0.005237,-3.40E-06,-0.001331925,1.93E-07,6.56E-07,AvsN_50x_res --- FLT4-15 - 2000_strokes - FLT4-15_2000_B1-03-c_50x07_LSM_Topo,7/20/2020 4:39:07 PM,Surface,X,255.4748056,1198,0.213429245,Y,255.4748056,1198,0.213429245,Z,Topography,30408.79133,65487,0.464348517,0,AvsN_50x_res --- FLT4-15 - 2000_strokes - FLT4-15-2000-B1-03-c_50x07_LSM_Topo > Leveled (LS-plane),7/20/2020 4:39:07 PM,Surface,X,255.4748056,1198,0.213429245,Y,255.4748056,1198,0.213429245,Z,Topography,14279.18125,30751,0.464348517,0,AvsN_50x_res --- FLT4-15 - 2000_strokes - FLT4-15-2000-B1-03-c_50x07_LSM_Topo > Leveled (LS-plane) > Form removed (LS-poly 3) > Outliers removed > Thresholded (0.1000 % ; 99.90 %) > S-filtered (Lambda-s 2.500 µm) > Filled-in non-measured points,7/20/2020 4:39:07 PM,Surface,X,255.4748056,1198,0.213429245,Y,255.4748056,1198,0.213429245,Z,Topography,3804.4074,81930,0.046434852,0,394.7475862,0.719784061,4.482980901,2062.821852,1741.585548,3804.4074,303.1524659,1.369132715,514.1753839,590.718781,11.45642706,0.266244064,159.5004534,0.237054516,2.668943525,0.028389884,0.542576874,0.028389884,0.320488195,0.508606082,0.033970792,2188.056647,671.9186511,3584.151533,157.5239288,134.9715127,89.98845483,10.09060651,0.001479596,0.018193099,6.263133731,1.125355801,0.083308544,0.202116361
17.08.2020,14:54:14,C:\Users\schunk\Documents\USE-WEAR\experiment\artificail_VS_natural\ConfoMap\AvsN_pro --- AvsN_50x_res --- FLT4-15 - 2000_strokes - FLT4-15-2000-D1-01-a_50x07_LSM_Topo.mnt,-0.243167272,1.740641821,35.61771418,1.141443146,-0.001650704,5.76E-07,0.503521741,-0.003230767,1.41E-06,-0.000973258,2.12E-06,3.11E-07,AvsN_50x_res --- FLT4-15 - 2000_strokes - FLT4-15_2000_D1-01-a_50x07_LSM_Topo,7/22/2020 11:07:09 AM,Surface,X,255.4748056,1198,0.213429245,Y,255.4748056,1198,0.213429245,Z,Topography,15762.64813,66590,0.236711941,0,AvsN_50x_res --- FLT4-15 - 2000_strokes - FLT4-15-2000-D1-01-a_50x07_LSM_Topo > Leveled (LS-plane),7/22/2020 11:07:09 AM,Surface,X,255.4748056,1198,0.213429245,Y,255.4748056,1198,0.213429245,Z,Topography,12004.13594,50712,0.236711941,0,AvsN_50x_res --- FLT4-15 - 2000_strokes - FLT4-15-2000-D1-01-a_50x07_LSM_Topo > Leveled (LS-plane) > Form removed (LS-poly 3) > Outliers removed > Thresholded (0.1000 % ; 99.90 %) > S-filtered (Lambda-s 2.500 µm) > Filled-in non-measured points,7/22/2020 11:07:09 AM,Surface,X,255.4748056,1198,0.213429245,Y,255.4748056,1198,0.213429245,Z,Topography,2069.430471,87424,0.023671194,0,194.2008985,1.298241305,7.982675721,1309.96388,759.4665906,2069.430471,139.920113,4.632949459,208.2201063,301.4903226,15.22204309,0.297527627,32.50048695,0.112376521,0.620991597,0.018027681,0.226245322,0.018027681,0.143305929,0.20875574,0.017489582,847.6891309,250.5819888,3435.450285,0.029760236,45.04200625,89.99437655,67.88218087,0.000491665,0.01777582,1.362641322,1.683778668,0.1834109,0.350701196
